"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"
"Biomarker497"	4.15527900604302	6.39117270547988	5.98668605404941	3.66293745287357	3.42687053144006	2.97717798901025	3.10654369531108	5.98710119667761	5.85964971364348	4.46998540387113	6.32504362408003	7.90513960691853	7.07947081933792	5.98664103737319	4.34896035854319	7.14668266350741	4.02521648920405	5.02721122309056	6.54437050998726	7.81419194631119
"Biomarker498"	4.24078494786353	5.22528370955338	4.48456591917971	6.66084421843681	4.90623821461997	4.3208810495082	3.79011496630672	5.1174314995423	5.06077583148269	5.12421420650313	6.08061701322475	8.18668561826575	3.65366070849184	4.63373842216966	5.28917880547828	5.27105012165791	5.34356855382429	2.91282652079512	6.65857690233128	4.83932423291702
"Biomarker499"	6.42746380125236	2.01315598502598	4.63391688951735	7.07046480491429	6.82614012541386	4.77988650211232	4.5141267549905	4.17169108404534	3.99806502972244	5.69255495996015	3.60085042457251	4.78473494008709	4.2515827707175	5.13408762010227	4.41486104914258	5.11616873447341	2.78843442166956	4.73040310235348	4.00816428959642	3.78683618023848
"Biomarker500"	4.41630215994856	4.1359791860309	4.05254841609661	2.94663704313547	5.31842000708917	4.40797920149428	6.6445683246195	4.53183048058509	7.91642057040997	6.6951432069423	5.23732796618894	3.65932471696713	3.07635204184227	2.82016832195469	4.13385439084978	3.17206713696357	4.2689306601656	4.04416073699943	2.74062837181227	5.12115753897222
"Biomarker501"	5.54482946780882	6.62438441711824	6.42404966597297	5.15960502440843	6.13885482311936	4.98211207239162	5.28551952014571	6.17143642949879	4.5086641041719	5.01923412596321	7.04882326034533	4.18782056696496	3.95349606401395	4.75037680171258	7.29188780469658	7.25826640665694	6.56113215225219	5.46169767266401	5.92154134152681	7.30048531930634
"Biomarker502"	4.10072907751349	5.3975769854955	5.19202885174555	6.73573487604999	4.54003610101372	4.75000701339267	3.94590905860912	5.10461785913651	4.98087084155071	5.49895488152239	7.52900289324539	4.29214456134678	6.84668745435368	4.18687314850682	5.26215798569638	6.81183871713338	5.25524014494086	5.66877038269477	6.30109961333485	4.79550001697749
"Biomarker503"	6.24170883081595	4.79402220848908	6.18670362402113	3.41295763252794	7.36180953155027	3.01552094229179	4.09381684186588	5.7208033409053	4.07591651031341	3.89059680023676	2.62724710792764	4.94143655532428	3.89733232568593	7.22324690608622	3.68754346173307	2.04977073103865	4.48037354557321	3.65927586924835	3.54947353329344	5.61053549545819
"Biomarker504"	4.41145781308134	5.46941451949153	4.03782810879312	4.06632948317437	6.53866098065549	4.25166102158789	3.09254660872798	6.73866189012952	3.05490612186293	4.91063206884339	3.19380350773586	4.43545386561859	4.46544746758198	2.75657415899834	6.19225760641582	4.36665494093517	5.00857716156806	5.45662887768534	4.695702556741	4.53792255485617
"Biomarker505"	6.37510931917534	4.27693236665445	3.32062213126373	3.61373374884726	4.76177247322254	6.97498150198896	4.21995570121577	4.83278559680589	4.71133979126722	4.68148224577662	5.64876179029798	4.65517423422376	4.77108220185072	5.66026781056327	5.74266736539755	6.28692820819938	6.81522104373006	3.05899038522111	7.43233820195481	9.46547031272995
"Biomarker506"	4.53206219221679	4.34255234567532	2.69092046760938	5.29407366229424	4.84182655260988	6.2704491609577	4.31805206586801	5.7243513030745	4.14528480617653	4.55698214329915	3.52370679805612	4.00691721970656	4.07604553592071	3.80541222467976	4.44785601599283	3.66556321326134	2.03829181229198	3.23405995217724	4.85489541139309	5.1997696370967
"Biomarker507"	6.46035840291351	5.80973135723302	5.88044317176593	4.17661502182058	4.36499301511545	3.90274545160622	4.87297930183065	3.06683985354111	6.4169133066364	7.15695020753099	7.86214625567791	5.07938626916233	5.30289075720814	4.86078122643986	5.04516651675399	6.6476552720507	6.01306569605182	4.76122943573689	4.73698741007907	6.49807982612709
"Biomarker508"	4.80075951094668	3.88422512786932	4.14285799510617	5.66907478106367	3.28867105590031	5.95910551428471	5.54731137084727	4.92549988585772	6.14637877493342	4.43985332582608	7.1679424724134	4.37109832539579	6.88614260581546	4.32956974784893	5.21280392878444	5.88151836473131	7.75211785319977	9.29570193388694	7.55624465049125	5.51333282421116
"Biomarker509"	5.73199428919403	5.83707123981193	5.29566051206474	5.23780488094027	5.37525816897065	5.13487194272685	4.86848297174597	4.91579648753051	4.2311762241677	6.34695862771802	5.24197269214492	3.39233252281413	3.90388821538387	3.7585205078997	3.29534329652566	2.34083164974789	5.19055383759628	2.24988817382978	3.03257209858346	4.03606788982019
"Biomarker510"	5.15332375904102	3.99657070167045	4.32174016886293	4.20488644135717	3.38026422067957	6.43755736518933	4.2468600706049	2.8807138066643	4.8500472658025	5.20316379708452	3.41034052411725	3.91700368510286	3.22101466929176	2.4243028070119	5.57066210876547	5.22947772693733	2.84988119080692	3.73097175525609	6.27957283414389	3.31101344641633
"Biomarker511"	4.77063799482524	4.25408808757125	4.70709013171391	4.1239187897948	6.27872772240258	6.60314971693396	4.64637272297082	5.00458469593128	7.72070709621559	6.3575798694161	1.93270842395442	3.2282054323357	2.95974439996901	3.8430264584632	3.56318313426457	5.55011214009136	2.40327118372211	4.97211465167252	3.45921484518273	5.15131284943542
"Biomarker512"	5.52793982355223	6.17166064701816	6.24667508310546	5.18561514845975	6.65528374379025	7.24743883710744	4.57440388455995	5.9315511646567	5.30101616614428	4.36181578737241	5.13972663953679	7.253873434778	5.77770771963538	7.16197583495793	6.14697255141992	6.87650598333025	5.2963613116488	7.45037849942053	5.94641700382408	4.96673459023179
"Biomarker513"	5.9234090343864	5.0731869245435	6.96913127853371	3.69285708472337	5.20553867864814	4.75983563176978	3.02016287614216	4.4158803866176	5.62514673279732	5.65326496978165	4.54618042577116	3.28624023245524	6.01677561028552	4.37679104983948	3.72535810333897	2.95254421216226	5.06260511007337	5.05045288957254	3.69191043447699	2.94192640321579
"Biomarker514"	4.37695427131999	5.16362616866736	6.57208867112822	4.99879777994607	6.30097199242931	3.77324620148102	6.08878032466434	5.77827995928773	4.31616278277727	4.17398232464884	7.46989466214683	5.55431464107486	6.22098044510079	4.77788498949314	7.76319312768045	5.55629137384341	4.93498873828596	5.24488567545783	5.4692615110685	6.84248930487038
"Biomarker515"	6.79639219209209	5.46566669052725	4.91410888265138	5.41254600419943	4.07678206100812	5.17061574088758	4.59016065049254	4.23183634018226	5.97106388275952	5.16283217945052	2.75752183241604	3.69400926949675	5.24367307914269	2.63205166174433	5.64335731571651	3.29008481138184	4.25042716662001	5.26720137106399	3.88502980681489	2.23958408376729
"Biomarker516"	3.23335021145099	5.13776774884509	3.32176463599157	5.21844356196629	6.08803962398186	3.22744039612376	2.77468807181519	4.3729470966538	4.1613146936438	6.44017791563589	5.41280228297682	6.84615148071551	5.77609255477925	7.68726151215449	5.46030764561474	5.86451855754248	5.12659921683748	6.12815174189044	6.3585541212439	7.25379289293978
"Biomarker517"	7.71287827201671	4.88956698822998	5.08513228114559	5.52282680417549	8.03147187701548	4.07505507224462	4.72890559712117	3.4092729654071	3.20302207728932	4.81572152054968	5.88963810514131	6.01683122000843	6.28044889142906	4.00767368672442	5.96119445338482	5.79143709506207	4.38124273560766	3.85007734467269	4.68263924089907	6.27549580725019
"Biomarker518"	4.41699780180821	5.20877944154901	5.46319305654223	4.24161370945363	6.27254157471971	4.05925608813747	4.24818741890549	5.39119987470949	5.2944326711503	6.88691844033734	3.04865602676449	3.53849718193521	4.87677503197037	3.75705962244846	3.82064218680315	3.25991299909067	1.7197304773606	4.59736706760005	4.34983700939494	3.61747701383377
"Biomarker519"	6.0131595985695	4.59230337596961	6.37705229893724	4.29016203319034	5.03242308599548	3.96986835176513	2.77799075906411	6.68217544459249	6.85418534222901	6.83112937756168	3.43763801476196	4.51441533125216	4.36323071547706	2.80908754773476	1.57402884021572	5.52053682530179	4.24933135929293	5.59912966322824	4.07171356672847	3.54051285792549
"Biomarker520"	3.05474352749328	4.06410206871723	2.62335229115011	5.66269866245052	7.67467552874531	6.98758529265095	4.38832176009334	6.82523219619603	5.8412514115497	4.76000264053202	1.59428191843965	4.34401412514605	5.80029314351127	4.0055628142933	2.66579506815228	3.45782009390586	2.62749588270998	4.55960083016647	5.52277486571103	3.75265944369685
"Biomarker521"	5.1338563569669	5.16354814566979	5.69485850559053	5.46186152871338	6.28420243151777	4.59472824518507	5.92435200355236	4.34788497082096	4.75780757758993	4.77924652921267	7.28464889082179	3.34630540823219	5.70092376514517	5.04338302795465	7.53202272513647	6.32485519876942	7.46912141796251	5.85961396961059	6.16028032428096	6.6170314182051
"Biomarker522"	5.20116690744604	5.5883489472732	6.0575501434633	3.82034785468916	5.99918847655172	5.88544357155466	4.83112416253637	4.46324695020012	5.78439947801711	4.66981330079116	5.64000771853362	5.79338705190621	6.92454736341572	7.7634402240947	8.19284636502344	6.64183231980451	7.48727463639761	5.85853138522542	6.39657050564213	4.98228436526916
"Biomarker523"	4.86742879999006	5.33552561120626	2.56195593027949	5.76586996359125	2.92797921297043	7.43187528014641	6.07731567238576	4.98606128956442	4.54145431771836	5.02404487345208	6.45954303745491	6.44342831522496	6.192639031194	6.80970148396728	5.57328576907813	6.85139027614488	6.02831068876988	4.73213892415001	5.10643396715473	6.16370816781769
"Biomarker524"	5.37827485251919	5.18900439144329	0.446740883693226	3.05000912568663	5.36327146566353	5.02245475045785	5.71345229479969	4.72345842976344	5.47226617086549	3.01140625498048	7.02974882554696	4.94949183764598	6.36247663030713	6.55595539712896	5.14784540225686	5.10894126175952	7.99897780719816	5.17450305640605	6.55620149498376	5.0417083788365
"Biomarker525"	3.61196872290434	4.89966453637199	7.56569039521547	6.56766802823762	3.62454746519191	4.50923939303531	4.2368732122259	5.3975325334939	4.69244734508771	2.22849862485649	5.1632887051065	5.28548218739798	4.33194983809747	4.29289729508702	3.83536373317556	3.71632177293437	4.7643060999338	3.76523547174612	3.13637784892456	3.43586809472302
"Biomarker526"	4.37348655918327	4.69214935299028	4.65363188466154	7.99513889222939	5.23900702369013	5.41254383797779	4.33389970384548	6.6636093436482	3.47414927921102	5.90836525011516	5.87709289381135	4.92183614403667	6.43552035916659	4.24833837256313	6.97434137336476	5.08086519765465	4.29208679588445	5.50018053357338	3.65774197097765	8.20131487475128
"Biomarker527"	4.79980152431249	5.56101496905035	4.48307548553151	3.69591243724594	5.88867903543718	3.21068131510915	6.00450997533447	5.38339037676641	4.96849422801123	4.50239836459855	5.39786588964219	3.77656664916819	5.13345923318322	3.4350269677237	4.22962506600762	1.61313955660205	2.35886820012851	3.37640989467365	4.23828607879698	3.03066429749615
"Biomarker528"	5.17668323559966	3.43041960777708	5.50725854526951	5.70577158180912	6.35607228898485	6.67286460763676	4.99945004318597	5.26151584494452	6.60518210156109	5.98851265699607	4.83206756708702	3.94807346392963	3.94284438351568	5.64360039835787	2.03519337840221	4.90387105829628	4.57925997691528	1.42678406055341	4.93745669852578	5.10857171037561
"Biomarker529"	5.75840518924249	4.57340035453672	3.34829164189989	4.7467612091417	4.51002824338581	5.62089186726995	6.51052566649034	3.95103745778777	4.60471828171308	3.87950302642751	3.69215622911362	4.24760387215829	4.88118312210753	3.23307154387315	1.82734016374804	1.53058128869163	2.94062996708901	3.63725339282202	2.28892688960651	5.05569594723514
"Biomarker530"	5.77938989828417	4.56392518999145	4.65824837835287	3.20316287097912	4.79746356366726	4.24822292431719	6.74358852738651	5.64558482466865	5.90758774844074	5.00384650067284	3.34878035106838	4.31680090897704	5.46822203200739	3.7899744314782	2.01102265934839	2.17078548867578	3.66316877751754	4.14230442699041	2.51480969546315	4.11671443403907
"Biomarker531"	6.40172203575137	6.02721902672562	6.09832599187188	6.95091850139851	5.00115914984048	4.32217518271172	5.10045325621636	3.82288356527188	5.41996100196023	6.08111980876478	2.78873882521053	4.86385712637204	3.87461467754322	4.2932151822415	5.67780358196959	3.0516191895311	2.9523839092248	5.15463697904659	4.44008595985826	2.61130547316569
"Biomarker532"	6.85753741132938	4.53249348180686	6.22587527494297	4.43086681728979	5.90188713151231	4.52525221563233	4.21380155783921	4.93688319635658	4.82032042568225	5.37863664606502	2.84663198101851	4.63034796412538	4.18604167550097	3.82097088928514	3.62898290928493	3.93642299928069	5.24398328973902	4.34458432160757	4.14024940624947	3.653768612512
"Biomarker533"	5.470630677349	3.5334958011282	4.27085299366507	2.51324208251463	5.79899774913313	7.53277428329502	4.67015664320319	3.00044456355737	5.16628626711655	6.07817769109457	6.47601304702498	4.91286518689282	4.26059629550347	2.91956802793076	4.12279481149326	4.76434622283181	2.28005273856511	3.26954995019896	4.64923536363436	3.58497637445421
"Biomarker534"	4.62438866190085	4.95661772654553	6.24867039276422	4.10164809424292	6.11067286988268	4.83618694047422	4.18951371537467	4.91446221637456	4.56955339444381	5.22170315713456	2.79758933912672	3.35300930089423	5.21423793903926	2.68686116788311	3.61557013691594	4.3194616471932	4.58424284300963	4.92826713679602	4.47486896049795	4.24112070474636
"Biomarker535"	4.65021394639456	5.59036666884577	3.13681249862373	6.13124141697123	5.14642053763614	5.64927100972118	6.48511032745194	4.96532351825366	4.99133073554914	4.1925022453591	5.30005776761902	4.39241268873227	5.47493616878569	6.99146899930238	6.07402374841404	5.83480119350098	6.43578884968764	9.52776869019635	5.98367249839329	6.27053898258986
"Biomarker536"	3.14644659964789	5.21736814577572	6.40945604989412	5.74306174451121	5.33670954413729	3.76963457083456	6.07436948921226	4.87202819969592	4.58040255747291	7.25798090015755	4.44175414268359	5.98379419119371	6.61745361965067	6.20958555046529	5.2903347548376	6.80905841451044	7.07491213377255	7.46076590277621	6.49215885787394	7.34569433376599
"Biomarker537"	6.0049908754183	2.19200748780626	3.89046188251934	5.38479843453444	4.83549477522396	4.31455087784003	5.69060190957197	4.77504082632286	4.10292931905308	5.24041035526458	6.76563975603871	5.31750701159311	6.4572477167837	6.43315204006151	7.64882966586013	6.28255963429481	7.24920656861866	6.97055243866243	7.97247850515899	5.78617084759494
"Biomarker538"	7.06001419102744	4.26922012281964	3.69211124952173	4.70540441781336	4.19072139956839	6.0776947446882	4.31643747191883	4.69747503674775	3.2929579440324	4.47310344060286	3.94757429885669	4.02382088029995	4.41551762555064	4.24035713459174	5.07501826123145	4.03465029944287	4.90462692688659	3.8062985224779	3.15098535309899	3.24015170163524
"Biomarker539"	6.83717284976413	6.4541795494657	4.12826901526006	4.73234756521521	5.76541226731078	6.49890744634552	6.25600436392487	5.47247727155495	5.65354584224414	4.55186113038245	7.25243349292619	5.59261384303964	3.7137171197091	5.69046337688604	8.14811617778455	6.81204199341093	5.61803477013156	7.34847257487735	5.596971134724	6.20097089330045
"Biomarker540"	4.06894133231035	5.52468379884834	4.96167930335137	5.45736100587873	2.8696791981144	4.5704893530964	6.53310657657995	4.0240136544678	4.84203379240975	5.88056300454764	0.757244269340769	3.76808528615511	4.25043456642878	5.35349518948745	5.02093529050783	1.94692391863547	2.83766555196145	4.6539157840091	5.0965883458433	2.24574459599792
"Biomarker541"	5.23374705739205	3.36981733841511	3.6909313468859	5.21826337021954	4.96961792561834	5.47973905452829	5.24551273450457	3.56334230444485	4.87794542712254	7.89041201903318	4.83624547384401	4.27082281788516	2.23487426208856	4.84120785729069	2.20889297543336	4.02355594523459	3.85808571155384	3.16001025393083	5.0182445161079	5.06425720373203
"Biomarker542"	8.35386770327205	5.99870844353234	1.99932363923986	5.56067456699852	5.79158523691983	5.33004843692264	5.20329529455325	6.4303793598048	5.04105299401101	3.94764333193873	5.23649390855679	3.58234723959007	3.80620812007745	3.7862137417192	3.11899540632528	3.08647437493489	5.38446894158849	2.10372485938229	3.62192863971578	6.36924101210343
"Biomarker543"	4.66658910216797	4.47461626756228	3.94163599141384	5.50411548456571	7.37350293835345	4.92555172313055	4.24995672684706	5.42094950868323	4.90542303491227	2.62376883168546	6.70844677020443	7.78246939867736	4.50504132310332	2.98878369918427	5.78647131147015	5.63220402056208	4.55865915232752	6.2660692900412	7.74371497758499	5.06261334946003
"Biomarker544"	4.29578193249568	7.32578477978203	3.94129632820355	5.49146375768227	4.25092139887307	2.57982316683158	4.21352444269422	4.54426540016975	5.00596720207871	8.23648218508384	6.5802898638042	5.20771903673118	8.09750504187008	5.04506132274708	5.23061887155631	5.57640493702685	6.22766244614083	6.29142516080068	5.28468685770122	5.07061857782794
"Biomarker545"	5.66229753015262	3.80162746690326	5.84855490770395	6.09448030372291	4.2530304355424	4.30210756229867	4.06974046033077	4.03220533614092	5.67391048914087	5.38883967107716	5.91236881067221	4.92255576942731	6.21307151032688	5.89974952701208	8.86906574878921	5.53137604265215	6.55102719026371	4.33466690817662	8.02792398702663	6.27021210147651
"Biomarker546"	4.00620896384749	3.42290788925245	3.64580290750289	3.69918944383946	5.47976263273756	4.40358289908018	3.34028466246207	4.95101112947312	2.63640716569718	6.89998685459542	4.02406897324996	2.26803279204547	3.95960499881052	3.66065256369009	4.14294832031678	5.40029957142179	4.49388095959521	2.28095588496349	4.93322683612848	4.35668832862232
"Biomarker547"	6.09656632965254	3.83200379462881	4.30302266506923	7.14971613539263	7.56215798827558	5.00337496424736	4.51024733989621	3.87902739812197	2.83755557039686	6.23093124955879	6.59335847569897	3.89806878114571	6.364025237488	3.81017533912559	2.16933113746248	7.08638677444405	2.50844686348983	5.33838337099089	3.5929016574468	1.9143537343151
"Biomarker548"	4.72077921403676	5.4811704266483	3.80984167201756	4.34298092528887	4.51822036608065	4.76543633323559	5.25763146372605	6.00610277189934	3.73913232744705	3.10063215077575	2.66322440360218	5.65619239721125	3.85751053949092	3.80630292037266	2.83607094212029	4.79242043351962	3.54317990078975	4.43562797056384	4.23394100437444	1.88679276993558
"Biomarker549"	4.70180394760803	4.47992926681604	5.11489202248402	3.74301016742991	4.0966626219911	5.56626153631501	4.5133278009491	4.3764930002821	3.70628291968454	4.70104200866	4.62603411974649	5.63299178975653	5.4328169079523	1.28860304819603	3.68970604773513	2.80235719911267	3.14620998139622	4.38572346444757	1.17655438478215	4.58384061737353
"Biomarker550"	4.6827413082215	7.25556601259748	5.01491843962498	4.95956693780138	4.83742208412593	5.1848626551029	3.30822717543593	7.54384721660961	4.56778709224354	4.14974454253839	4.46806361186452	5.59996327095895	5.31096812329817	7.50108663131462	5.61200188514443	6.47582816973111	5.44554461095599	5.59440902933888	6.73786312224886	5.04308106156177
"Biomarker551"	6.26645581190194	5.00737755132402	6.69768979286702	3.46975008843182	5.15154934616447	3.87487103091716	3.72210140739782	6.95713758336522	5.5256960061884	6.61843057282207	7.68883269868358	6.21369123928404	6.10337502968487	5.58817327807398	5.49697567630155	5.43970419213891	5.97275646953905	3.38095023932532	5.38105685161914	7.76854626872216
"Biomarker552"	5.07184991748222	4.48131950706965	5.68330379140143	4.91165979710274	3.78248309775999	3.05974881068787	7.96627674878251	7.40669355570265	6.3140886260892	5.05576237098208	5.13676446891897	2.99364470484144	3.98106921292308	5.04161855497283	3.36109855516022	4.826825194333	3.04554336906776	1.66152904159012	3.71206980050468	2.07325749112575
"Biomarker553"	4.15704496625766	4.5529860194915	4.06739407716702	4.18122551221732	3.10176889360437	3.29584874372586	5.70663584191471	4.89211884288861	4.68423886298895	4.33674954896844	4.79130274741934	6.3854016769135	6.49081748080585	5.23512094792434	4.25310556284034	5.30603310411689	6.35836359085963	5.62459044933673	7.00217032045143	6.26031776188292
"Biomarker554"	5.82248255687746	4.57773326273159	5.53882678093186	5.95865662697819	3.48077490957463	4.4853707093361	6.14841159399197	4.67691437186814	3.73925279351208	3.64956933467352	3.36547337696712	1.0218328463095	4.00727382473605	4.36641222555737	3.73181115916511	3.51805962775272	3.94215663003022	3.8979610875461	1.94095301062666	3.48307349477105
"Biomarker555"	4.83170954264712	6.79558069330198	3.46833015270501	4.24943541939178	5.61012858250896	7.54659670055247	4.95572779591457	6.57739748979947	3.93752338342245	3.42524090972216	3.69096605425982	2.29540632330867	4.17483562961722	3.81366150596338	3.77124112734691	3.40638187481923	2.5563392714935	4.80890796195513	3.2357604774017	3.82480380158101
"Biomarker556"	5.95082774241647	4.28554086606696	5.51250503829151	5.30679993941675	5.24053424512173	4.02251021425279	6.65303237147855	6.42921290292596	5.33304410447872	4.85847551256748	4.67288916440201	5.18374479412242	7.08703938432408	5.50445681224784	4.03156504016742	5.62527544922104	5.72819313797116	7.27042654624827	5.50698255671545	3.79533440948992
"Biomarker557"	4.89391043355027	6.83103553546026	5.50457003751884	4.24421899203766	3.62013393183543	4.25821267194827	5.21042084829304	5.45976347102031	4.8000128730797	7.74608427015395	3.98030128602697	6.5777856660075	7.28663400680911	6.53702237830533	6.82824398960975	7.19884036294871	7.35679887170903	7.29034063869606	5.81142760330842	5.58442126076759
"Biomarker558"	6.89040719584343	5.10460472060876	4.65562678064144	3.9665668090833	6.11376332102824	4.49355243951009	3.64771656661043	4.71030768332624	5.91479287102234	5.99254912796205	4.65373549693254	4.8220829963201	3.25160753659122	5.66349481891348	4.89631420933369	3.02519749778988	5.62989744501833	3.75416330361793	5.36725070514402	3.38612227847306
"Biomarker559"	4.08071701186272	7.17903786748923	3.83790806957056	3.83863829782833	4.81258392408715	5.44552155542381	4.30635875978322	5.58052927851692	6.46908053052296	5.47255285906566	4.84880354020453	4.65749020203925	4.91216315137784	4.48451924821125	4.34136512228883	4.82133708393075	4.58617011110616	3.42276074641567	4.45670008181162	5.0568047765089
"Biomarker560"	3.80529745899213	3.47069041409199	4.83141436585993	5.35810624819809	7.0345964560721	5.34872669734441	4.98624599655611	6.52248778670016	4.09305984644497	4.47694699798799	4.10273887555641	3.76836779651415	4.24713153639787	5.50021452012438	3.30737986727291	2.51900095691088	2.43366873361526	4.13797757443678	2.70647409134865	4.36795637364683
"Biomarker561"	3.30753261763599	4.54438844940054	5.91110385138342	5.48325583661253	3.088026559817	4.07657710869726	6.3018072942299	5.66657679344491	3.79314099762277	5.32014331860868	2.6591178675218	4.77699891005647	5.12016962059522	4.24601742019342	5.24474700951224	2.87162135898939	3.13837136613798	2.89052258550795	2.80863860157678	6.70097760191223
"Biomarker562"	3.07993870242883	4.08141167375669	4.65689472775868	5.89415824328745	3.75996297497713	6.72698978826556	4.16831708128443	5.48155343366516	7.20325344159678	4.72856739959177	6.02009935375288	4.47930260347238	6.7099709500423	4.50830618297767	3.47607186209721	5.9560658702902	2.5076700569511	7.41035410012541	3.23836226763387	6.02040481819185
"Biomarker563"	5.60890839786578	4.93520036632493	0.921487899428199	4.24542264084418	4.29251107130217	5.82943089015828	5.1194623709289	4.08199040866795	5.24363794080314	8.47917681554131	5.08505878820347	4.96733412682764	5.24896222825848	6.07404140154824	6.58635704868941	7.51330255405602	4.08988858227873	4.03433547073826	5.83323151550852	6.70892147241922
"Biomarker564"	4.25606838456481	7.19852844709142	6.11607521885003	4.80216511145763	5.94581905538252	3.85438101506696	4.01610784937484	6.24891908616663	6.0747349387738	4.01025303559238	5.3339125703648	4.01146165523041	3.34120169467528	3.92493155449642	3.53258392949342	4.71464619768975	2.83807065774103	5.37094465608301	3.68285927982215	3.97643389387176
"Biomarker565"	4.96725740140419	5.04842525189958	3.00249106169617	4.16581360852847	3.51948920463895	5.40726020738817	4.95429937834009	5.01235783750462	5.27772603738054	4.71012342405128	3.70037166261029	2.6461271327577	5.19453733228793	3.28102608217868	3.84325574204903	5.2207405469622	2.67430489626676	4.6147386856285	4.27295758599489	2.29540489630656
"Biomarker566"	4.91007892360967	5.58976089182512	4.79622508006189	5.81933299702246	5.1025982317462	2.55057161497359	5.76771629402174	5.43811156117476	6.38232550357544	5.51905497920706	5.8268905290771	4.75753339377825	5.94060516040456	4.42066327582905	5.7107783658676	5.40327381772457	5.72288017333204	6.87148825917997	6.55073505937971	4.75908831720521
"Biomarker567"	6.63819907399172	4.14668423751294	3.51172047886873	3.44495055357595	3.48530376201374	4.04255063471506	4.35669684951031	4.83005103281693	5.32361368392771	2.65835563277114	1.69807661017355	4.20862726301175	5.21272036695185	5.32725487595147	4.65670649214931	3.07259023353621	2.0549199199489	7.0817417464995	4.47043309981962	3.72078845185243
"Biomarker568"	6.93163480598648	6.52093891497436	6.11275885519738	5.83202645985677	5.82569246566101	5.47674793384145	3.99993746456396	5.40120153936978	3.97845410149061	5.00270535831723	5.21548893989019	6.15290328978403	6.18366031677766	7.3892658308858	7.06858925311358	5.82083806560825	5.85038751553685	6.50428707381967	7.07904082608551	6.57888424089809
"Biomarker569"	6.5592050211179	3.52517895650574	4.20624677924072	5.50192417933811	6.79934746481351	3.84749845345163	5.6467279502534	4.47339700534661	6.13012882203367	7.45148911650319	6.00510774010852	7.0474566418411	4.06669127721273	1.810345395267	5.96589338697298	3.61496134224052	0.861750163843415	3.0410642762936	2.42755421436558	3.84752134094872
"Biomarker570"	5.78435842832665	4.51431006954774	3.42193032056948	5.62546555750369	5.04787075983876	5.20350401768404	7.48224719589352	5.96081423275624	4.50277826522221	6.63750081763459	3.84601581360247	6.0284763454574	5.71596336120563	5.71403699523982	5.64043347290903	6.6814665132707	5.1831085055117	7.62563615493084	6.03782201556207	5.78191131545896
"Biomarker571"	4.77099294334099	3.29208181060549	5.19665084442979	6.34165851113067	6.16463016473716	7.10790795123828	4.51065640455544	6.93079426633036	3.18766631200033	6.97105932104103	3.56130656763245	6.61775511247923	5.45498523956482	7.30034004451592	5.54903498758522	7.77682406616203	6.90790696481466	4.5332878552299	7.70914660882465	5.63170863563223
"Biomarker572"	4.99758730545524	6.98912303274341	3.82114001412001	2.96873897455186	3.06135281310243	3.90228971511603	2.60488011974105	5.81304909302312	4.52139619799748	5.66595642619	5.53663382971855	4.33077457322398	6.5246645280444	8.15114728338031	6.05003123270638	8.16650502004272	8.24943991687159	6.40960983861407	7.62775840167103	6.27766699132056
"Biomarker573"	4.98158640545831	4.64537495796598	6.10773937462082	5.20305755207284	5.19272030970358	5.27982034715907	3.70556138406461	4.69677209243387	3.91971637325027	6.2900821764634	5.95671206408868	5.90788243739668	4.50048179278081	4.56038542296206	3.74423137198018	3.96570021059423	3.74124377707182	3.28322808751268	4.21911859614041	4.23069921253564
"Biomarker574"	4.06480688063357	7.11130951626932	4.85085427911784	3.22015595607508	4.97914489663396	3.91065689837869	2.23550233082871	4.3475836716042	2.83004549729348	5.40575781714461	5.80803025101751	3.75226666551117	4.7926161809078	2.04606471762283	2.49601913322868	6.84556872460391	3.67063218722448	3.46580018245566	3.50977200746029	5.29822700743174
"Biomarker575"	4.17220153683859	4.31698217591294	2.65735688530895	5.08814025061985	6.28863044299296	6.35229678366445	3.63847962640901	6.27601263467928	6.24477226374772	5.69621643204536	3.20364127488519	3.56523234843072	2.50566206478194	5.33406508538266	2.69585840859623	3.42504548214432	1.88480706874356	4.03859644867745	4.35188691481395	1.97781471408121
"Biomarker576"	4.27967810560419	5.7408021822929	5.84844175348932	4.49154047842304	5.59514354157779	4.88952020073364	5.38662869092745	4.77190440036695	4.24524026276666	5.26938014817421	6.13651593179494	5.77138392699012	3.27098688882958	6.38272925396424	6.4060468818824	5.79797324919645	4.83612894138855	6.3879457089851	5.18246509706634	6.51503132795989
"Biomarker577"	5.03004458445832	3.97914136792982	5.1332631359368	7.5360973666306	2.95695365556735	4.27734131330611	6.90240502609799	3.68453356273188	5.55849218231963	5.71527902090817	3.94938690564542	5.65514833629133	5.52734793570686	4.50005941864499	6.83372889217624	6.50343957331949	4.22354863921569	6.01882678752666	4.83401727771936	6.83436896178448
"Biomarker578"	5.56812444780717	3.54739533481063	3.69979270355376	4.47890899037293	3.73243923540075	6.4209156628138	6.55991235223785	5.06956212802025	3.12356336568817	5.20385507362047	5.6463391880598	7.32504948109867	7.52654362200895	5.76792252075894	5.33296129608307	5.17988672926085	6.45131284409462	8.2604423950046	6.55644113119592	6.25835879824855
